subject,age,gender,sound,level,sequence,trial,item,time
9,27,F,b,off,ab,3,10,0.751
9,27,F,b,off,ab,4,1,0.833
9,27,F,b,off,ab,4,2,1.088
9,27,F,b,off,ab,4,3,0.736
9,27,F,b,off,ab,4,4,1.103
9,27,F,b,off,ab,4,5,0.848
9,27,F,b,off,ab,4,6,0.879
9,27,F,b,off,ab,4,7,0.720
9,27,F,b,off,ab,4,8,0.784
9,27,F,b,off,ab,4,9,0.816
9,27,F,b,off,ab,4,10,1.168
9,27,F,b,off,ab,5,1,0.947
9,27,F,b,off,ab,5,2,0.735
9,27,F,b,off,ab,5,3,0.801
9,27,F,b,off,ab,5,4,1.406
9,27,F,b,off,ab,5,5,0.960
9,27,F,b,off,ab,5,6,0.975
9,27,F,b,off,ab,5,7,0.976
9,27,F,b,off,ab,5,8,0.864
9,27,F,b,off,ab,5,9,0.864
9,27,F,b,off,ab,5,10,0.895
9,27,F,b,on,ab,1,1,0.851
9,27,F,b,on,ab,1,2,0.992
9,27,F,b,on,ab,1,3,0.832
9,27,F,b,on,ab,1,4,0.928
9,27,F,b,on,ab,1,5,0.720
9,27,F,b,on,ab,1,6,1.056
9,27,F,b,on,ab,1,7,0.991
9,27,F,b,on,ab,1,8,0.943
9,27,F,b,on,ab,1,9,1.072
9,27,F,b,on,ab,1,10,0.848
9,27,F,b,on,ab,2,1,0.850
9,27,F,b,on,ab,2,2,1.279
9,27,F,b,on,ab,2,3,1.120
9,27,F,b,on,ab,2,4,0.559
9,27,F,b,on,ab,2,5,0.960
9,27,F,b,on,ab,2,6,0.783
9,27,F,b,on,ab,2,7,0.800
9,27,F,b,on,ab,2,8,1.087
9,27,F,b,on,ab,2,9,0.848
9,27,F,b,on,ab,2,10,1.184
9,27,F,b,on,ab,3,1,1.211
9,27,F,b,on,ab,3,2,0.991
9,27,F,b,on,ab,3,3,0.976
9,27,F,b,on,ab,3,4,1.248
9,27,F,b,on,ab,3,5,0.928
9,27,F,b,on,ab,3,6,1.087
9,27,F,b,on,ab,3,7,0.752
9,27,F,b,on,ab,3,8,0.880
9,27,F,b,on,ab,3,9,1.359
9,27,F,b,on,ab,3,10,1.039
9,27,F,b,on,ab,4,1,0.933
9,27,F,b,on,ab,4,2,0.943
9,27,F,b,on,ab,4,3,0.848
9,27,F,b,on,ab,4,4,1.215
9,27,F,b,on,ab,4,5,1.136
9,27,F,b,on,ab,4,6,1.072
9,27,F,b,on,ab,4,7,1.057
9,27,F,b,on,ab,4,8,1.328
9,27,F,b,on,ab,4,9,1.230
9,27,F,b,on,ab,4,10,1.072
9,27,F,b,on,ab,5,1,1.192
9,27,F,b,on,ab,5,2,0.768
9,27,F,b,on,ab,5,3,1.232
9,27,F,b,on,ab,5,4,0.960
9,27,F,b,on,ab,5,5,0.735
9,27,F,b,on,ab,5,6,0.816
9,27,F,b,on,ab,5,7,0.800
9,27,F,b,on,ab,5,8,1.039
9,27,F,b,on,ab,5,9,0.768
9,27,F,b,on,ab,5,10,0.976
10,27,F,b,off,ba,1,1,1.683
10,27,F,b,off,ba,1,2,1.887
10,27,F,b,off,ba,1,3,1.439
10,27,F,b,off,ba,1,4,1.584
10,27,F,b,off,ba,1,5,1.328
10,27,F,b,off,ba,1,6,1.088
10,27,F,b,off,ba,1,7,1.487
10,27,F,b,off,ba,1,8,1.712
10,27,F,b,off,ba,1,9,1.344
10,27,F,b,off,ba,1,10,1.535
10,27,F,b,off,ba,2,1,1.402
10,27,F,b,off,ba,2,2,1.312
10,27,F,b,off,ba,2,3,1.073
10,27,F,b,off,ba,2,4,1.055
10,27,F,b,off,ba,2,5,1.376
10,27,F,b,off,ba,2,6,1.231
10,27,F,b,off,ba,2,7,1.632
10,27,F,b,off,ba,2,8,1.184
10,27,F,b,off,ba,2,9,1.151
10,27,F,b,off,ba,2,10,1.344
10,27,F,b,off,ba,3,1,1.618
10,27,F,b,off,ba,3,2,1.104
10,27,F,b,off,ba,3,3,0.992
10,27,F,b,off,ba,3,4,1.263
10,27,F,b,off,ba,3,5,1.392
10,27,F,b,off,ba,3,6,1.200
10,27,F,b,off,ba,3,7,1.376
10,27,F,b,off,ba,3,8,1.823
10,27,F,b,off,ba,3,9,1.215
10,27,F,b,off,ba,3,10,1.536
10,27,F,b,off,ba,4,1,1.551
10,27,F,b,off,ba,4,2,1.423
10,27,F,b,off,ba,4,3,1.584
10,27,F,b,off,ba,4,4,1.552
10,27,F,b,off,ba,4,5,1.281
10,27,F,b,off,ba,4,6,1.407
10,27,F,b,off,ba,4,7,1.439
10,27,F,b,off,ba,4,8,1.632
10,27,F,b,off,ba,4,9,1.264
10,27,F,b,off,ba,4,10,1.104
10,27,F,b,off,ba,5,1,1.934
10,27,F,b,off,ba,5,2,1.424
10,27,F,b,off,ba,5,3,0.940
10,27,F,b,off,ba,5,4,1.155
10,27,F,b,off,ba,5,5,1.376
10,27,F,b,off,ba,5,6,1.199
10,27,F,b,off,ba,5,7,1.424
10,27,F,b,off,ba,5,8,1.392
10,27,F,b,off,ba,5,9,1.056
10,27,F,b,off,ba,5,10,1.231
10,27,F,b,on,ba,1,1,2.460
10,27,F,b,on,ba,1,2,1.440
10,27,F,b,on,ba,1,3,1.328
10,27,F,b,on,ba,1,4,1.631
10,27,F,b,on,ba,1,5,1.296
10,27,F,b,on,ba,1,6,1.152
10,27,F,b,on,ba,1,7,1.040
10,27,F,b,on,ba,1,8,1.599
10,27,F,b,on,ba,1,9,1.296
10,27,F,b,on,ba,1,10,1.568
10,27,F,b,on,ba,2,1,1.587
10,27,F,b,on,ba,2,2,1.248
10,27,F,b,on,ba,2,3,1.296
10,27,F,b,on,ba,2,4,1.983
10,27,F,b,on,ba,2,5,1.087
10,27,F,b,on,ba,2,6,1.392
10,27,F,b,on,ba,2,7,1.520
10,27,F,b,on,ba,2,8,1.728
10,27,F,b,on,ba,2,9,1.567
10,27,F,b,on,ba,2,10,1.169
10,27,F,b,on,ba,3,1,1.484
10,27,F,b,on,ba,3,2,1.488
10,27,F,b,on,ba,3,3,1.502
10,27,F,b,on,ba,3,4,1.583
10,27,F,b,on,ba,3,5,1.120
10,27,F,b,on,ba,3,6,1.087
10,27,F,b,on,ba,3,7,2.319
10,27,F,b,on,ba,3,8,1.536
10,27,F,b,on,ba,3,9,1.903
10,27,F,b,on,ba,3,10,1.067
10,27,F,b,on,ba,4,1,2.101
10,27,F,b,on,ba,4,2,1.024
10,27,F,b,on,ba,4,3,1.568
10,27,F,b,on,ba,4,4,1.727
10,27,F,b,on,ba,4,5,1.392
10,27,F,b,on,ba,4,6,1.312
10,27,F,b,on,ba,4,7,1.314
10,27,F,b,on,ba,4,8,2.492
10,27,F,b,on,ba,4,9,1.280
10,27,F,b,on,ba,4,10,1.951
10,27,F,b,on,ba,5,1,1.726
10,27,F,b,on,ba,5,2,1.728
10,27,F,b,on,ba,5,3,1.407
10,27,F,b,on,ba,5,4,1.472
10,27,F,b,on,ba,5,5,1.488
10,27,F,b,on,ba,5,6,1.504
10,27,F,b,on,ba,5,7,1.999
10,27,F,b,on,ba,5,8,1.663
10,27,F,b,on,ba,5,9,1.392
10,27,F,b,on,ba,5,10,1.136
10,27,F,a,off,ba,1,1,1.836
10,27,F,a,off,ba,1,2,1.087
10,27,F,a,off,ba,1,3,2.240
10,27,F,a,off,ba,1,4,1.727
10,27,F,a,off,ba,1,5,1.263
10,27,F,a,off,ba,1,6,1.200
10,27,F,a,off,ba,1,7,1.296
10,27,F,a,off,ba,1,8,1.760
10,27,F,a,off,ba,1,9,1.311
10,27,F,a,off,ba,1,10,1.408
10,27,F,a,off,ba,2,1,1.546
10,27,F,a,off,ba,2,2,1.088
10,27,F,a,off,ba,2,3,1.280
10,27,F,a,off,ba,2,4,1.327
10,27,F,a,off,ba,2,5,1.328
10,27,F,a,off,ba,2,6,1.071
10,27,F,a,off,ba,2,7,1.344
10,27,F,a,off,ba,2,8,1.312
10,27,F,a,off,ba,2,9,2.786
10,27,F,a,off,ba,2,10,1.712
10,27,F,a,off,ba,3,1,2.280
10,27,F,a,off,ba,3,2,1.200
10,27,F,a,off,ba,3,3,1.167
10,27,F,a,off,ba,3,4,1.599
10,27,F,a,off,ba,3,5,1.184
10,27,F,a,off,ba,3,6,1.376
10,27,F,a,off,ba,3,7,1.471
10,27,F,a,off,ba,3,8,1.008
10,27,F,a,off,ba,3,9,1.936
10,27,F,a,off,ba,3,10,1.407
10,27,F,a,off,ba,4,1,1.679
10,27,F,a,off,ba,4,2,1.055
10,27,F,a,off,ba,4,3,1.071
10,27,F,a,off,ba,4,4,1.856
10,27,F,a,off,ba,4,5,1.248
10,27,F,a,off,ba,4,6,1.248
10,27,F,a,off,ba,4,7,1.119
10,27,F,a,off,ba,4,8,0.976
10,27,F,a,off,ba,4,9,0.977
10,27,F,a,off,ba,4,10,2.142
10,27,F,a,off,ba,5,1,1.853
10,27,F,a,off,ba,5,2,1.808
10,27,F,a,off,ba,5,3,1.008
10,27,F,a,off,ba,5,4,1.119
10,27,F,a,off,ba,5,5,1.872
10,27,F,a,off,ba,5,6,1.199
10,27,F,a,off,ba,5,7,1.296
10,27,F,a,off,ba,5,8,1.376
10,27,F,a,off,ba,5,9,1.631
10,27,F,a,off,ba,5,10,1.040
10,27,F,a,on,ba,1,1,1.908
10,27,F,a,on,ba,1,2,1.285
10,27,F,a,on,ba,1,3,1.359
10,27,F,a,on,ba,1,4,1.552
10,27,F,a,on,ba,1,5,1.167
10,27,F,a,on,ba,1,6,2.081
10,27,F,a,on,ba,1,7,1.567
10,27,F,a,on,ba,1,8,1.679
10,27,F,a,on,ba,1,9,1.135
10,27,F,a,on,ba,1,10,2.700
10,27,F,a,on,ba,2,1,1.448
10,27,F,a,on,ba,2,2,1.023
10,27,F,a,on,ba,2,3,1.536
10,27,F,a,on,ba,2,4,1.344
10,27,F,a,on,ba,2,5,1.472
10,27,F,a,on,ba,2,6,0.927
10,27,F,a,on,ba,2,7,1.935
10,27,F,a,on,ba,2,8,2.053
10,27,F,a,on,ba,2,9,1.456
10,27,F,a,on,ba,2,10,1.919
10,27,F,a,on,ba,3,1,1.737
10,27,F,a,on,ba,3,2,1.184
10,27,F,a,on,ba,3,3,1.839
10,27,F,a,on,ba,3,4,1.104
10,27,F,a,on,ba,3,5,1.040
10,27,F,a,on,ba,3,6,1.646
10,27,F,a,on,ba,3,7,1.408
10,27,F,a,on,ba,3,8,1.535
10,27,F,a,on,ba,3,9,1.024
10,27,F,a,on,ba,3,10,1.487
10,27,F,a,on,ba,4,1,1.739
10,27,F,a,on,ba,4,2,1.824
10,27,F,a,on,ba,4,3,1.247
10,27,F,a,on,ba,4,4,1.888
10,27,F,a,on,ba,4,5,2.080
10,27,F,a,on,ba,4,6,1.008
10,27,F,a,on,ba,4,7,0.927
10,27,F,a,on,ba,4,8,1.344
10,27,F,a,on,ba,4,9,1.809
10,27,F,a,on,ba,4,10,1.342
10,27,F,a,on,ba,5,1,2.105
10,27,F,a,on,ba,5,2,1.423
10,27,F,a,on,ba,5,3,1.073
10,27,F,a,on,ba,5,4,0.928
10,27,F,a,on,ba,5,5,1.824
10,27,F,a,on,ba,5,6,1.199
10,27,F,a,on,ba,5,7,1.009
10,27,F,a,on,ba,5,8,2.079
10,27,F,a,on,ba,5,9,1.280
10,27,F,a,on,ba,5,10,1.360
11,24,F,b,off,ba,1,1,1.370
11,24,F,b,off,ba,1,2,1.200
11,24,F,b,off,ba,1,3,2.176
11,24,F,b,off,ba,1,4,1.648
11,24,F,b,off,ba,1,5,1.361
11,24,F,b,off,ba,1,6,1.166
11,24,F,b,off,ba,1,7,1.600
11,24,F,b,off,ba,1,8,1.263
11,24,F,b,off,ba,1,9,1.343
11,24,F,b,off,ba,1,10,1.536
11,24,F,b,off,ba,2,1,1.539
11,24,F,b,off,ba,2,2,0.895
11,24,F,b,off,ba,2,3,1.343
11,24,F,b,off,ba,2,4,1.248
11,24,F,b,off,ba,2,5,1.199
11,24,F,b,off,ba,2,6,1.361
11,24,F,b,off,ba,2,7,1.743
11,24,F,b,off,ba,2,8,1.040
11,24,F,b,off,ba,2,9,1.056
11,24,F,b,off,ba,2,10,0.975
11,24,F,b,off,ba,3,1,6.352
11,24,F,b,off,ba,3,2,2.152
11,24,F,b,off,ba,3,3,5.875
11,24,F,b,off,ba,3,4,2.615
11,24,F,b,off,ba,3,5,1.552
11,24,F,b,off,ba,3,6,1.136
11,24,F,b,off,ba,3,7,1.679
11,24,F,b,off,ba,3,8,3.477
11,24,F,b,off,ba,3,9,2.535
11,24,F,b,off,ba,3,10,1.040
11,24,F,b,off,ba,4,1,1.210
11,24,F,b,off,ba,4,2,1.360
11,24,F,b,off,ba,4,3,1.633
11,24,F,b,off,ba,4,4,1.565
11,24,F,b,off,ba,4,5,1.583
11,24,F,b,off,ba,4,6,1.232
11,24,F,b,off,ba,4,7,4.024
11,24,F,b,off,ba,4,8,1.088
11,24,F,b,off,ba,4,9,1.055
11,24,F,b,off,ba,4,10,1.712
11,24,F,b,off,ba,5,1,1.543
11,24,F,b,off,ba,5,2,1.311
11,24,F,b,off,ba,5,3,1.504
11,24,F,b,off,ba,5,4,3.199
11,24,F,b,off,ba,5,5,1.471
11,24,F,b,off,ba,5,6,1.728
11,24,F,b,off,ba,5,7,1.360
11,24,F,b,off,ba,5,8,2.439
11,24,F,b,off,ba,5,9,1.441
11,24,F,b,off,ba,5,10,1.454
11,24,F,b,on,ba,1,1,1.313
11,24,F,b,on,ba,1,2,1.168
11,24,F,b,on,ba,1,3,1.247
11,24,F,b,on,ba,1,4,2.216
11,24,F,b,on,ba,1,5,2.000
11,24,F,b,on,ba,1,6,1.231
11,24,F,b,on,ba,1,7,1.456
11,24,F,b,on,ba,1,8,1.807
11,24,F,b,on,ba,1,9,1.551
11,24,F,b,on,ba,1,10,1.311
11,24,F,b,on,ba,2,1,1.808
11,24,F,b,on,ba,2,2,2.630
11,24,F,b,on,ba,2,3,2.926
11,24,F,b,on,ba,2,4,1.583
11,24,F,b,on,ba,2,5,5.007
11,24,F,b,on,ba,2,6,1.185
11,24,F,b,on,ba,2,7,1.455
11,24,F,b,on,ba,2,8,1.632
11,24,F,b,on,ba,2,9,1.455
11,24,F,b,on,ba,2,10,2.375
11,24,F,b,on,ba,3,1,2.888
11,24,F,b,on,ba,3,2,1.263
11,24,F,b,on,ba,3,3,1.152
11,24,F,b,on,ba,3,4,1.264
11,24,F,b,on,ba,3,5,1.471
11,24,F,b,on,ba,3,6,1.088
11,24,F,b,on,ba,3,7,0.960
11,24,F,b,on,ba,3,8,1.393
11,24,F,b,on,ba,3,9,1.038
11,24,F,b,on,ba,3,10,1.600
11,24,F,b,on,ba,4,1,1.543
11,24,F,b,on,ba,4,2,0.847
11,24,F,b,on,ba,4,3,1.344
11,24,F,b,on,ba,4,4,1.280
11,24,F,b,on,ba,4,5,1.376
11,24,F,b,on,ba,4,6,2.670
11,24,F,b,on,ba,4,7,1.728
11,24,F,b,on,ba,4,8,1.567
11,24,F,b,on,ba,4,9,1.264
11,24,F,b,on,ba,4,10,2.798
11,24,F,b,on,ba,5,1,2.351
11,24,F,b,on,ba,5,2,1.743
11,24,F,b,on,ba,5,3,1.231
11,24,F,b,on,ba,5,4,1.792
11,24,F,b,on,ba,5,5,1.264
11,24,F,b,on,ba,5,6,3.966
11,24,F,b,on,ba,5,7,1.424
11,24,F,b,on,ba,5,8,1.999
11,24,F,b,on,ba,5,9,1.600
11,24,F,b,on,ba,5,10,1.296
11,24,F,a,off,ba,1,1,1.206
11,24,F,a,off,ba,1,2,0.992
11,24,F,a,off,ba,1,3,2.972
11,24,F,a,off,ba,1,4,1.583
11,24,F,a,off,ba,1,5,0.928
11,24,F,a,off,ba,1,6,1.264
11,24,F,a,off,ba,1,7,1.296
11,24,F,a,off,ba,1,8,1.407
11,24,F,a,off,ba,1,9,1.232
11,24,F,a,off,ba,1,10,1.471
11,24,F,a,off,ba,2,1,1.008
11,24,F,a,off,ba,2,2,1.440
11,24,F,a,off,ba,2,3,2.047
11,24,F,a,off,ba,2,4,1.520
11,24,F,a,off,ba,2,5,1.487
11,24,F,a,off,ba,2,6,3.846
11,24,F,a,off,ba,2,7,1.024
11,24,F,a,off,ba,2,8,1.263
11,24,F,a,off,ba,2,9,1.567
11,24,F,a,off,ba,2,10,1.360
11,24,F,a,off,ba,3,1,3.120
11,24,F,a,off,ba,3,2,1.903
11,24,F,a,off,ba,3,3,1.521
11,24,F,a,off,ba,3,4,1.007
11,24,F,a,off,ba,3,5,1.247
11,24,F,a,off,ba,3,6,1.248
11,24,F,a,off,ba,3,7,2.032
11,24,F,a,off,ba,3,8,1.871
11,24,F,a,off,ba,3,9,2.015
11,24,F,a,off,ba,3,10,1.520
11,24,F,a,off,ba,4,1,1.242
11,24,F,a,off,ba,4,2,0.801
11,24,F,a,off,ba,4,3,1.007
11,24,F,a,off,ba,4,4,1.535
11,24,F,a,off,ba,4,5,0.896
11,24,F,a,off,ba,4,6,0.863
11,24,F,a,off,ba,4,7,2.551
11,24,F,a,off,ba,4,8,1.103
11,24,F,a,off,ba,4,9,1.408
11,24,F,a,off,ba,4,10,1.599
11,24,F,a,off,ba,5,1,1.481
11,24,F,a,off,ba,5,2,1.056
11,24,F,a,off,ba,5,3,0.800
11,24,F,a,off,ba,5,4,1.184
11,24,F,a,off,ba,5,5,1.008
11,24,F,a,off,ba,5,6,0.831
11,24,F,a,off,ba,5,7,1.712
11,24,F,a,off,ba,5,8,1.359
11,24,F,a,off,ba,5,9,2.272
11,24,F,a,off,ba,5,10,1.567
11,24,F,a,on,ba,1,1,2.350
11,24,F,a,on,ba,1,2,4.067
11,24,F,a,on,ba,1,3,4.837
11,24,F,a,on,ba,1,4,2.112
11,24,F,a,on,ba,1,5,1.183
11,24,F,a,on,ba,1,6,0.912
11,24,F,a,on,ba,1,7,2.494
11,24,F,a,on,ba,1,8,1.488
11,24,F,a,on,ba,1,9,1.654
11,24,F,a,on,ba,1,10,3.520
11,24,F,a,on,ba,2,1,2.165
11,24,F,a,on,ba,2,2,0.894
11,24,F,a,on,ba,2,3,1.264
11,24,F,a,on,ba,2,4,1.631
11,24,F,a,on,ba,2,5,3.514
11,24,F,a,on,ba,2,6,2.063
11,24,F,a,on,ba,2,7,1.104
11,24,F,a,on,ba,2,8,1.743
11,24,F,a,on,ba,2,9,2.614
11,24,F,a,on,ba,2,10,1.454
11,24,F,a,on,ba,3,1,1.324
11,24,F,a,on,ba,3,2,4.658
11,24,F,a,on,ba,3,3,1.168
11,24,F,a,on,ba,3,4,1.104
11,24,F,a,on,ba,3,5,1.040
11,24,F,a,on,ba,3,6,1.936
11,24,F,a,on,ba,3,7,1.214
11,24,F,a,on,ba,3,8,1.391
11,24,F,a,on,ba,3,9,1.440
11,24,F,a,on,ba,3,10,1.967
11,24,F,a,on,ba,4,1,1.621
11,24,F,a,on,ba,4,2,0.912
11,24,F,a,on,ba,4,3,1.104
11,24,F,a,on,ba,4,4,1.520
11,24,F,a,on,ba,4,5,1.839
11,24,F,a,on,ba,4,6,1.311
11,24,F,a,on,ba,4,7,1.056
11,24,F,a,on,ba,4,8,1.903
11,24,F,a,on,ba,4,9,0.992
11,24,F,a,on,ba,4,10,1.088
11,24,F,a,on,ba,5,1,1.121
11,24,F,a,on,ba,5,2,2.152
11,24,F,a,on,ba,5,3,2.374
11,24,F,a,on,ba,5,4,1.024
11,24,F,a,on,ba,5,5,0.944
11,24,F,a,on,ba,5,6,0.928
11,24,F,a,on,ba,5,7,1.201
11,24,F,a,on,ba,5,8,1.423
11,24,F,a,on,ba,5,9,1.536
11,24,F,a,on,ba,5,10,2.015
12,32,F,a,off,ab,1,1,1.115
12,32,F,a,off,ab,1,2,1.727
12,32,F,a,off,ab,1,3,1.215
12,32,F,a,off,ab,1,4,1.521
12,32,F,a,off,ab,1,5,1.454
12,32,F,a,off,ab,1,6,1.455
12,32,F,a,off,ab,1,7,1.583
12,32,F,a,off,ab,1,8,1.153
12,32,F,a,off,ab,1,9,1.710
12,32,F,a,off,ab,1,10,1.503
12,32,F,a,off,ab,2,1,1.636
12,32,F,a,off,ab,2,2,1.391
12,32,F,a,off,ab,2,3,1.312
12,32,F,a,off,ab,2,4,1.344
12,32,F,a,off,ab,2,5,1.439
12,32,F,a,off,ab,2,6,1.679
12,32,F,a,off,ab,2,7,1.312
12,32,F,a,off,ab,2,8,1.423
12,32,F,a,off,ab,2,9,1.265
12,32,F,a,off,ab,2,10,1.118
12,32,F,a,off,ab,3,1,1.323
12,32,F,a,off,ab,3,2,1.424
12,32,F,a,off,ab,3,3,1.135
12,32,F,a,off,ab,3,4,1.168
12,32,F,a,off,ab,3,5,1.503
12,32,F,a,off,ab,3,6,1.712
12,32,F,a,off,ab,3,7,1.183
12,32,F,a,off,ab,3,8,1.408
12,32,F,a,off,ab,3,9,1.824
12,32,F,a,off,ab,3,10,1.503
12,32,F,a,off,ab,4,1,1.315
12,32,F,a,off,ab,4,2,1.103
12,32,F,a,off,ab,4,3,1.216
12,32,F,a,off,ab,4,4,1.375
12,32,F,a,off,ab,4,5,1.503
12,32,F,a,off,ab,4,6,1.472
12,32,F,a,off,ab,4,7,1.424
12,32,F,a,off,ab,4,8,1.168
12,32,F,a,off,ab,4,9,1.695
12,32,F,a,off,ab,4,10,1.168
12,32,F,a,off,ab,5,1,1.628
12,32,F,a,off,ab,5,2,1.248
12,32,F,a,off,ab,5,3,1.552
12,32,F,a,off,ab,5,4,1.242
12,32,F,a,off,ab,5,5,1.285
12,32,F,a,off,ab,5,6,1.680
12,32,F,a,off,ab,5,7,1.200
12,32,F,a,off,ab,5,8,1.488
12,32,F,a,off,ab,5,9,1.728
12,32,F,a,off,ab,5,10,1.487
12,32,F,a,on,ab,1,1,1.550
12,32,F,a,on,ab,1,2,1.551
12,32,F,a,on,ab,1,3,1.424
12,32,F,a,on,ab,1,4,1.904
12,32,F,a,on,ab,1,5,1.983
12,32,F,a,on,ab,1,6,1.776
12,32,F,a,on,ab,1,7,1.952
12,32,F,a,on,ab,1,8,1.487
12,32,F,a,on,ab,1,9,1.295
12,32,F,a,on,ab,1,10,1.599
12,32,F,a,on,ab,2,1,1.591
12,32,F,a,on,ab,2,2,1.455
12,32,F,a,on,ab,2,3,1.456
12,32,F,a,on,ab,2,4,1.152
12,32,F,a,on,ab,2,5,1.135
12,32,F,a,on,ab,2,6,1.984
12,32,F,a,on,ab,2,7,1.951
12,32,F,a,on,ab,2,8,1.440
12,32,F,a,on,ab,2,9,1.999
12,32,F,a,on,ab,2,10,1.695
12,32,F,a,on,ab,3,1,1.099
12,32,F,a,on,ab,3,2,1.951
12,32,F,a,on,ab,3,3,1.871
12,32,F,a,on,ab,3,4,1.712
12,32,F,a,on,ab,3,5,1.312
12,32,F,a,on,ab,3,6,1.249
12,32,F,a,on,ab,3,7,1.678
12,32,F,a,on,ab,3,8,1.520
12,32,F,a,on,ab,3,9,2.031
12,32,F,a,on,ab,3,10,1.711
12,32,F,a,on,ab,4,1,1.196
12,32,F,a,on,ab,4,2,2.480
12,32,F,a,on,ab,4,3,3.213
12,32,F,a,on,ab,4,4,1.424
12,32,F,a,on,ab,4,5,1.327
12,32,F,a,on,ab,4,6,1.536
12,32,F,a,on,ab,4,7,1.743
12,32,F,a,on,ab,4,8,1.216
12,32,F,a,on,ab,4,9,2.432
12,32,F,a,on,ab,4,10,2.360
12,32,F,a,on,ab,5,1,1.280
12,32,F,a,on,ab,5,2,1.072
12,32,F,a,on,ab,5,3,1.295
12,32,F,a,on,ab,5,4,1.183
12,32,F,a,on,ab,5,5,1.455
12,32,F,a,on,ab,5,6,1.392
12,32,F,a,on,ab,5,7,1.552
12,32,F,a,on,ab,5,8,1.167
12,32,F,a,on,ab,5,9,1.120
12,32,F,a,on,ab,5,10,1.375
12,32,F,b,off,ab,1,1,1.145
12,32,F,b,off,ab,1,2,1.583
12,32,F,b,off,ab,1,3,1.440
12,32,F,b,off,ab,1,4,1.104
12,32,F,b,off,ab,1,5,1.393
12,32,F,b,off,ab,1,6,1.374
12,32,F,b,off,ab,1,7,1.344
12,32,F,b,off,ab,1,8,1.920
12,32,F,b,off,ab,1,9,1.391
12,32,F,b,off,ab,1,10,1.279
12,32,F,b,off,ab,2,1,1.344
12,32,F,b,off,ab,2,2,1.087
12,32,F,b,off,ab,2,3,1.312
12,32,F,b,off,ab,2,4,1.711
12,32,F,b,off,ab,2,5,1.488
12,32,F,b,off,ab,2,6,1.440
12,32,F,b,off,ab,2,7,1.216
12,32,F,b,off,ab,2,8,1.231
12,32,F,b,off,ab,2,9,1.247
12,32,F,b,off,ab,2,10,1.295
12,32,F,b,off,ab,3,1,1.369
12,32,F,b,off,ab,3,2,1.168
12,32,F,b,off,ab,3,3,1.503
12,32,F,b,off,ab,3,4,1.232
12,32,F,b,off,ab,3,5,1.327
12,32,F,b,off,ab,3,6,1.247
12,32,F,b,off,ab,3,7,1.216
12,32,F,b,off,ab,3,8,1.279
12,32,F,b,off,ab,3,9,1.264
12,32,F,b,off,ab,3,10,1.423
12,32,F,b,off,ab,4,1,2.281
12,32,F,b,off,ab,4,2,1.551
12,32,F,b,off,ab,4,3,1.296
12,32,F,b,off,ab,4,4,1.231
12,32,F,b,off,ab,4,5,1.088
12,32,F,b,off,ab,4,6,1.535
12,32,F,b,off,ab,4,7,1.297
12,32,F,b,off,ab,4,8,1.262
12,32,F,b,off,ab,4,9,1.200
12,32,F,b,off,ab,4,10,1.488
12,32,F,b,off,ab,5,1,1.511
12,32,F,b,off,ab,5,2,1.710
12,32,F,b,off,ab,5,3,1.327
12,32,F,b,off,ab,5,4,1.600
12,32,F,b,off,ab,5,5,1.104
12,32,F,b,off,ab,5,6,1.231
12,32,F,b,off,ab,5,7,1.264
12,32,F,b,off,ab,5,8,1.167
12,32,F,b,off,ab,5,9,1.408
12,32,F,b,off,ab,5,10,1.504
12,32,F,b,on,ab,1,1,1.234
12,32,F,b,on,ab,1,2,1.296
12,32,F,b,on,ab,1,3,1.263
12,32,F,b,on,ab,1,4,1.919
12,32,F,b,on,ab,1,5,1.136
12,32,F,b,on,ab,1,6,1.152
12,32,F,b,on,ab,1,7,1.310
12,32,F,b,on,ab,1,8,1.536
12,32,F,b,on,ab,1,9,1.680
12,32,F,b,on,ab,1,10,1.696
12,32,F,b,on,ab,2,1,1.165
12,32,F,b,on,ab,2,2,1.264
12,32,F,b,on,ab,2,3,1.248
12,32,F,b,on,ab,2,4,1.120
12,32,F,b,on,ab,2,5,1.103
12,32,F,b,on,ab,2,6,1.583
12,32,F,b,on,ab,2,7,1.599
12,32,F,b,on,ab,2,8,1.391
12,32,F,b,on,ab,2,9,1.233
12,32,F,b,on,ab,2,10,1.422
12,32,F,b,on,ab,3,1,1.296
12,32,F,b,on,ab,3,2,1.297
12,32,F,b,on,ab,3,3,1.167
12,32,F,b,on,ab,3,4,1.071
12,32,F,b,on,ab,3,5,2.680
12,32,F,b,on,ab,3,6,1.455
12,32,F,b,on,ab,3,7,1.328
12,32,F,b,on,ab,3,8,1.375
12,32,F,b,on,ab,3,9,1.216
12,32,F,b,on,ab,3,10,1.185
12,32,F,b,on,ab,4,1,1.198
12,32,F,b,on,ab,4,2,0.991
12,32,F,b,on,ab,4,3,1.263
12,32,F,b,on,ab,4,4,1.056
12,32,F,b,on,ab,4,5,1.456
12,32,F,b,on,ab,4,6,1.455
12,32,F,b,on,ab,4,7,1.311
12,32,F,b,on,ab,4,8,1.185
12,32,F,b,on,ab,4,9,1.310
12,32,F,b,on,ab,4,10,1.952
12,32,F,b,on,ab,5,1,1.073
12,32,F,b,on,ab,5,2,1.040
12,32,F,b,on,ab,5,3,1.344
12,32,F,b,on,ab,5,4,1.023
